id,title,original_title,release_date,year,vote_average,vote_count,popularity,overview,genres,director,poster_path,backdrop_path,runtime,status,production_companies
877114,4 Sekawan Sebelum Dunia Terbalik,4 Sekawan Sebelum Dunia Terbalik,2021-02-14,2021,0.0,0,0.11,"Kisah ini menceritakan tentang kisah 4 laki-laki rantau dalam menjalani kehidupannya di Jakarta. Idoy, Dadang, Aceng, Akum mereka sangatlah berbeda karakter. Perbedaan karakter lah yang membuat mereka menjadi bersahabat. Namun, sebuah kejadian membuat persahabatan mereka harus terpecah.",Drama,Lip Sariful Hanan,https://image.tmdb.org/t/p/w500/mEclNYIuyrVCwL87Jb6SrBFwrb5.jpg,,102,Released,MNC Pictures
551478,Jakarta vs Everybody,Jakarta vs Everybody,2020-11-26,2020,5.1,7,0.54,"Dom, seorang remaja yang sedang mencari jati diri, mencoba segala cara untuk mencapai mimpinya sebagai seorang aktor di Jakarta. Setelah serangkaian audisi yang gagal, Dom bertemu Radit dan Pinkan, seorang pasangan muda yang memberikannya pekerjaan. Menggunakan keterampilan aktingnya untuk berperan sebagai karakter yang berbeda, Dom terjemus dalam dunia hitam.","Drama, Kejahatan",Razka Robby Ertanto,https://image.tmdb.org/t/p/w500/9RC0TnP2lGNynDYxBqutjsDTyE0.jpg,https://image.tmdb.org/t/p/original/cDeVOtWlRYQ8lHfGyOtaiDi5Yg0.jpg,101,Released,PT Pratama Pradana Picture
648723,Bucin,Bucin,2020-09-18,2020,5.9,9,0.41,"Merasa bahwa mereka bucin, Jovial mendaftarkan adiknya, Andovi, dan teman- temannya , Tommy dan Chandra, untuk mengikuti kursus anti-bucin. Tujuan kursus ini adalah untuk mengajarkan cara memiliki hubungan yang sehat dan tidak hanya menguntungkan satu pihak. Kursus ini dibuat oleh Vania, seorang lulusan S2 psikologi dengan spesialisasi cinta. Ternyata metode yang digunakan oleh Vania tidak konvensional dan lumayan ekstrim, dia menggunakan konsep ESCAPE ROOM untuk menjelaskan konsep cinta. Sering kali mereka ingin berhenti karena tidak sanggup.","Komedi, Drama, Percintaan",Chandra Liow,https://image.tmdb.org/t/p/w500/vfEMqm6iWczRQNoxnjMt4VzieCS.jpg,https://image.tmdb.org/t/p/original/9ulXOYbqD7pu5vLKPsqIm9xivqf.jpg,97,Released,Rapi Films
664277,Toko Barang Mantan,Toko Barang Mantan,2020-02-20,2020,5.8,4,0.29,"Toko Barang Mantan adalah toko jual-beli barang-barang mantan bagi orang-orang yang ingin move-on dari mantannya. Sebagai pencetus ide, pendiri dan pemiliknya, Tristan rela meninggalkan kuliah hukumnya demi bisa fokus mengembangkan toko ini bersama sahabatnya, Amel dan Rio. Berbagai macam kisah-kisah sedih, lucu dan absurd tentang barang-barang tersebut menjadi makanan mereka sehari-hari.","Komedi, Drama, Percintaan",Viva Westi,https://image.tmdb.org/t/p/w500/yPF0B2cMDEPNdgt8sCxmMAzQ4oB.jpg,https://image.tmdb.org/t/p/original/u2gZKm5okmwAxW6MykqRsLHSTh3.jpg,98,Released,MNC Pictures
655832,Guru-Guru Gokil,Guru-Guru Gokil,2020-08-17,2020,5.3,7,0.38,"Saat gaji-gaji staf dicuri di sekolahnya, seorang guru baru yang ogah-ogahan bertekad mengembalikan uang itu dan tak lama kemudian menemukan kebahagiaan dalam mengajar.","Komedi, Drama",Sammaria Simanjuntak,https://image.tmdb.org/t/p/w500/pwnZ24ODfAxMGzCzZET7GnxgtmI.jpg,https://image.tmdb.org/t/p/original/d70ATRsBYuBaEauXgsHmfwGUnxg.jpg,101,Released,BASE Entertainment
655831,Tarung Sarung,Tarung Sarung,2020-12-31,2020,7.4,5,1.76,"DENI RUSO terlahir dari salah satu keluarga terkaya di Indonesia. Bagi Deni uang adalah segalanya, ia bahkan kehilangan kepercayaan terhadap Tuhan. Semuanya berubah ketika ia ke Makassar mengurus bisnis keluarga, dan bertemu TENRI gadis Makassar aktivis yang membenci RUSO CORP sebagai kapitalis perusak lingkungan. Deni pun menyembunyikan identitas demi mendapatkan cinta Tenri.","Aksi, Drama",Archie Hekagery,https://image.tmdb.org/t/p/w500/5YeF5rz8XFdwqa6gsmKDb3EWW5q.jpg,https://image.tmdb.org/t/p/original/sBX11tyEPrJ5nFCizG441yYBvvO.jpg,115,Released,Starvision Plus
668390,Pemburu di Manchester Biru,Pemburu di Manchester Biru,2020-02-06,2020,0.0,0,0.25,"Sebagai penghormatan kepada sang ayah, seorang sarjana yang tekun mengambil keputusan menantang untuk menjadi reporter sebuah klub sepak bola Liga Premier Inggris.",Drama,Rako Prijanto,https://image.tmdb.org/t/p/w500/z3pmETBdWQNxjQADaobGUFxyluh.jpg,https://image.tmdb.org/t/p/original/p8Hwj3IUtO8O4HmfiEuoj7ZxnbG.jpg,89,Released,"Inti Makmur Internasional, Oreima Films"
669369,Tenripada,Tenripada,2020-03-12,2020,0.0,0,0.13,"""Hari Lamaran"" yang seharusnya menjadi hari pembuktian cinta antara Syamsir dan Melati justru menjadi hari penghianatan. Melati pergi dengan laki-laki lain di hari itu. Kehadiran Kayla yang bermaksud menolong, malah memperkeruh keadaan. Maka terjadilah duel antara Syamsir dan Melati, duel untuk saling menghabisi namun tetap saling mencintai.",Drama,Syahrir Arsyad Dini,https://image.tmdb.org/t/p/w500/zaKBoCbXlrH5H6CFITVPC5HasEI.jpg,,83,Released,"Paramedia, SKV Movie Entertainment, FTI UMI"
671046,Sabar Ini Ujian,Sabar Ini Ujian,2020-09-05,2020,8.0,10,0.24,"Sudah 4 tahun berlalu sejak Sabar memilih tidak hadir di hari pernikahannya dengan Astrid karena trauma masa kecilnya. Kini, Sabar harus menelan rasa pahit ketika dirinya mendapatkan undangan pernikahan Astrid dengan teman SMA Sabar yang bernama Dimas.","Komedi, Drama, Fantasi, Percintaan",Anggy Umbara,https://image.tmdb.org/t/p/w500/7JsOrZqRdmskTyxr52qf9qy43O.jpg,https://image.tmdb.org/t/p/original/kbMTclb5rmCUhLgjfGCLqvMoD3n.jpg,126,Released,"MD Pictures, Umbara Brothers Film"
773893,Anugerah Terindah,Anugerah Terindah,2020-12-05,2020,0.0,0,0.18,"Berkisah tentang persahabatan dan cinta antara Bianca, Tie, Abidari, juga Arya dan Hed. Bila cinta dan persahabatan adalah anugerah terindah dalam hidup mereka, apa yang akan mereka pilih, bila harus memilih cinta dan persahabatan?","Drama, Musik, Percintaan",Kamila Andini,https://image.tmdb.org/t/p/w500/zxDtzJWza3E0t3ep0XFE3H29y3P.jpg,,94,Released,"Mola TV, Titimangsa Foundation, Forka Films"
669368,Buku Harianku,Buku Harianku,2020-03-12,2020,6.5,1,0.17,"Kila anak yang ceria, cerdas, kritis, tapi juga keras kepala. Dia senang mencurahkan isi hati dengan menulis di buku harian. Suatu ketika, oleh ibunya Kila dititipkan sementara sekaligus mengisi masa liburan ke rumah kakeknya, Prapto, di Desa Goalpara, Sukabumi. Di desa yang asri tersebut Kila bertemu kembali dengan kawan lamanya, Rintik, yang diproteksi oleh ibunya karena menyandang disabilitas. Kila menganggap Rintik sebagai teman baiknya. Keceriaan Kila semakin bertambah karena mendapatkan teman-teman baru yang sebaya di desa tersebut. Mereka menghabiskan waktu dengan bermain, bernyanyi riang, bahkan ikut latihan baris-berbaris dengan Kakek Prapto, pensiunan tentara. Berbekal rasa keingintahuannya terhadap berbagai masalah dan kepedulian terhadap sekelilingnya, Kila ikut membantu warga desa keluar dari jeratan perangkap seorang pengusaha properti.","Drama, Keluarga",Angling Sagaran,https://image.tmdb.org/t/p/w500/7wEjhB1qKyeYgeycA0aXMWmXAUp.jpg,,94,Released,"Bro's Studio, Blue Sheep Entertainment"
671042,Pelukis Hantu,Pelukis Hantu,2020-10-16,2020,7.3,3,0.21,Bergenre horor-komedi film ini berkisah tentang seorang pelukis bernama Tutur yang sedang mengalami kesulitan finansial sedangkan ibunya membutuhkan biaya pengobatan penyakit parunya. Tutur yang memegang idealisme tinggi terhadap karya lukisnya malah kesusahan menjual karya-karya miliknya.,"Komedi, Kengerian",Arie Kriting,https://image.tmdb.org/t/p/w500/4OMzS6NTss4uyZJjW5rB4aLXWRa.jpg,https://image.tmdb.org/t/p/original/3GjgubCmWSl3oSTfMAdcLN6e9Rc.jpg,97,Released,MD Pictures
779260,Putri Salju,Snow White Cookies,2020-12-25,2020,4.0,1,0.11,"Di hari sebelum hari Natal, di tengah pandemi, Noel demi sebuah hati, mencoba membuat sesuatu untuk merayakannya.",Drama,Pieter Andas Parinatha,https://image.tmdb.org/t/p/w500/8nvT8UHhRV5a6MkSZB9Rye6bbnR.jpg,,0,Released,Anganangan
789091,Domio Instano,Domio Instano,2020-10-13,2020,0.0,0,0.15,"Di negara yang memuja mie instan ini, tidak ada yang diperbolehkan memasak mie instan di luar yang telah ditentukan oleh aliran tersebut. Anda bahkan tidak bisa memasak dengan menggunakan cara lain selain yang sudah diuraikan di kemasan. Lalu datanglah seorang penantang, membawa cita rasa baru dan cara memasak baru.","Aksi, Animasi, Komedi",Gugun Arief,https://image.tmdb.org/t/p/w500/jCArmmslwsmMKhPs4ZLkYf9moFr.jpg,,5,Released,Javora Film
781109,Terciduk!,Terciduk!,2020-12-31,2020,0.0,0,0.15,9 perampok eksentrik dalam sebuah misi.,"Animasi, Komedi",Alan Dharmasaputra,https://image.tmdb.org/t/p/w500/xJH6sQL21OErSqsUtijT7of1KFq.jpg,,4,Released,JAP HD OFFICE
1241613,Kemboja,Kemboja,2020-02-21,2020,0.0,0,0.12,Percakapan kecil seorang narapidana sebelum ditembak mati,Drama,Shohipul Ma'ruf,https://image.tmdb.org/t/p/w500/3m6dN7drE0KS8zm2RWRZmXpYT4H.jpg,,8,Released,Team Creative Multimedia
1298998,REWIND INDONESIA 2020,REWIND INDONESIA 2020,2020-12-28,2020,7.5,1,0.15,"Rewind ini dibuat oleh para kreator Indonesia, dari kreator Indonesia, untuk masyarakat Indonesia dengan tujuan menyatukan komunitas kita dan menutup tahun 2020 dengan sesuatu yang penuh harapan dan positif.",Musik,Chandra Liow,https://image.tmdb.org/t/p/w500/oMYZsM0Ce3mO0cuCWJZprjCTeWW.jpg,https://image.tmdb.org/t/p/original/3075gcaQiuylg83qh8ypGv8eKt5.jpg,14,Released,
744608,Berlabuh,Berlabuh,2020-11-27,2020,0.0,0,0.12,"Tirta (27) berprofesi sebagai awak kapal di sebuah penyeberangan feri domestik, mengalami kesulitan keuangan, ia juga harus menghadapi kenyataan bahwa kontrak karyanya akan segera berakhir. Usahanya memperpanjang kontrak di perusahaan angkutan itu terhalang oleh sistem pemerintah. Situasi ini membuatnya mempertanyakan masa depan karir pelautnya.",Drama,Haris Yuliyanto,https://image.tmdb.org/t/p/w500/iJg17aZYkHOQRtTrPHYDRDt6tEs.jpg,https://image.tmdb.org/t/p/original/34fzEgPGA4KhPPDhOHOrbqLHT1F.jpg,14,Released,"Aranck Project, Kura Kura Terbang"
672943,Djoerig Salawe,Djoerig Salawe,2020-03-07,2020,0.0,0,0.12,"Dua jawara desa - Adang dan Asep, bersaing menjadi calon lurah. Meskipun Adang menang, ia malah bangkrut dan ditinggal istri. Sementara Asep justru makin kaya raya. Bahkan mampu melunasi utang Adang.","Komedi, Kengerian",Sahrul Gibran,https://image.tmdb.org/t/p/w500/eJnOQiMtt5By0e4kCgXWDDpzmjV.jpg,,0,Released,Multi Buana Kreasindo
696641,Contrast,Contrast,2020-02-07,2020,0.0,0,0.12,"Sebuah kasus pembunuhan terjadi di sebuah kamar di apartemen, dua orang detektif berusaha menyelesaikan kasus ini",Misteri,Je Yatmoko,https://image.tmdb.org/t/p/w500/a2TwGub3QVFt8snnDixOPJMyPvE.jpg,,6,Released,"Zettamind Studios, Labs Pictures"
743103,Setelah Dia Pergi,Setelah Dia Pergi,2020-10-02,2020,0.0,0,0.09,"Inilah kisah Dea dan Nico, pasangan muda yang diterpa ujian ketika Nico meninggal. Apakah Dea bisa kuat tanpa kehadiran Nico disisi nya?",Drama,Ridho Ivander Rama,https://image.tmdb.org/t/p/w500/a7Ki91mljG5nTfZleAXfid3DQCb.jpg,https://image.tmdb.org/t/p/original/arg8inUa7qaAryQODvLGvKymsK4.jpg,12,Released,"Shady Shady People Production, Zettamind Studios"
1241617,Sematawayang,Sematawayang,2020-02-07,2020,0.0,0,0.09,Memahami bahasa gerak dari seseorang yang lahir sematawayang,Drama,Shohipul Ma'ruf,https://image.tmdb.org/t/p/w500/D6j9MqaUv7iWQrKn367ZoMtjPY.jpg,,9,Released,Team Creative Multimedia
869557,Paranoia,Paranoid,2020-08-24,2020,0.0,0,0.09,Seorang gadis yang memiliki Masalah Paranoid,Drama,Ferry Irwandi,https://image.tmdb.org/t/p/w500/mvkQulQwgeHzmmZdGr18e7CMu2F.jpg,https://image.tmdb.org/t/p/original/bPxl8w5uOCLWot31h4yB2gAtN1Y.jpg,3,Released,
781105,Thank GOD! to give this pandemic,Thank GOD! to give this pandemic,2020-12-31,2020,0.0,0,0.1,"Masa-masa yang penuh ketidakpastian ini sudah hampir berlangsung satu tahun, semua pola hidup manusia tiba-tiba harus bertransformasi secara cepat. Thank GOD! to give this pandemic merupakan film dokumenter pendek yang mengikuti perjalanan hidup seorang anak berusia enam tahun menghadapi tranformasi yang sangat cepat mengenai pola belajar dan pola kehidupan di masa yang penuh dengan ketidakpastian dan sangat membosankan.",Dokumenter,Petrus Kristianto,https://image.tmdb.org/t/p/w500/yaAM9eRKjwimV2cCG659Iqp2DPs.jpg,,9,Released,JAP HD OFFICE
744960,Hari Ke-40,Hari Ke-40,2020-09-27,2020,0.0,0,0.08,Menceritakan seorang  suami dan istri yang resah karena anaknya yang merupakan seorang mahasiswa tak kunjung pulang-pulang,Drama,Ichwan Persada,https://image.tmdb.org/t/p/w500/po7CdHlUHcwRvTnQAO2vn1veUp6.jpg,,22,Released,"Indonesia Sinema Persada, PIM Pictures"
1241173,Tuntung Pandang Ruhui Rahayu (The Wedding Proposal),Tuntung Pandang Ruhui Rahayu (The Wedding Proposal),2020-12-03,2020,0.0,0,0.08,"Sepasang kekasih Bella (P/23) dan Diki (L/20) yang sedang melakukan prewedding untuk pernikahan mereka. Mereka baru bertemu 3 bulan, namun Diki memutuskan untuk menikahinya. Bella merupakan anak yatim piatu yang memiliki 2 adik yang ingin masuk sekolah. Karena mereka baru saja bertemu, Bella lebih mempertanyakan hubungan mereka di hujung hubungan, apakah melanjutkan atau bagaimana.",Drama,Shohipul Ma'ruf,https://image.tmdb.org/t/p/w500/iMl5V68ARZpZNbdfiMri1EhOBAe.jpg,https://image.tmdb.org/t/p/original/sJPbBObmt4di4Flt5vL2FeIZxuh.jpg,10,Released,Team Creative Multimedia
744951,Family Room,Family Room,2020-09-20,2020,0.0,0,0.06,"Mengisahkan sebuah keluarga yang duduk di meja makan dan ternyata, ada sebuah pengumuman besar yang tak terduga akan segera diumumkan di meja makan besar itu.",Drama,Ichwan Persada,https://image.tmdb.org/t/p/w500/irqrplPMOowuz1SdHxCSKWPBUsi.jpg,https://image.tmdb.org/t/p/original/ucxV1kEouw3Rf4uV5Q20vqubXkP.jpg,15,Released,"Indonesia Sinema Persada, PIM Pictures"
1128767,Poniah,Poniah,2020-02-12,2020,0.0,0,0.05,"Poniah kehilangan pekerjaannya akibat pandemic covid-19. Poniah tidak  ada pilihan harus menjadi pelacur. Poniah tenggalam dalam kehidupan  mewah yang semu.  Full movie: https://karyakarsa.com/ramaderanau/film-khusus-18-poniah",Drama,Rama DeRanau,https://image.tmdb.org/t/p/w500/3UonLsVdtD4tdpEv3byFMCwilgy.jpg,https://image.tmdb.org/t/p/original/pn9rpkNJbZZfyVh6qo7Y8ZHZ2PW.jpg,15,Released,Aura Acting Class
818728,Wave of Cinema: Nanti Kita Cerita Tentang Hari Ini,Wave of Cinema: Nanti Kita Cerita Tentang Hari Ini,2020-09-25,2020,0.0,0,2.13,"Delve into a musical concert and relive moments from ""One Day We'll Talk About Today,"" a film about family and intergenerational trauma.","Dokumenter, Musik",Adriano Rudiman,https://image.tmdb.org/t/p/w500/c9grWXUSQRPHU35FA7bvVRmY2e2.jpg,,71,Released,Visinema Music
613710,Nanti Kita Cerita tentang Hari Ini,Nanti Kita Cerita tentang Hari Ini,2020-01-02,2020,7.3,23,0.36,"Harboring a deep secret, a seemingly happy family confronts the trauma of years past as a clash between generations threatens to separate them.",Drama,Angga Dwimas Sasongko,https://image.tmdb.org/t/p/w500/DYNrFIkd5F4ZPkaUwaceyYR3H9.jpg,https://image.tmdb.org/t/p/original/xkSxIf8vBYQ8lhoiasKppljuv6i.jpg,120,Released,"Visinema Pictures, IDN Media, blibli.com, XRM Media"
731676,Warkop DKI Reborn 4,Warkop DKI Reborn 4,2020-09-25,2020,7.2,2,0.17,"Dono, Kasino, and Indro are sentenced in the city's center, but manage to escape to Marrakesh where they meet Yosef, who controls the children spy network.","Aksi, Petualangan, Komedi",Rako Prijanto,https://image.tmdb.org/t/p/w500/uSaaCp44SrcLIrpIhaWyRsYKtOm.jpg,,103,Released,Falcon Pictures
651189,Akhir Kisah Cinta Si Doel,Akhir Kisah Cinta Si Doel,2020-01-23,2020,6.3,6,0.28,"Kepulangan SARAH bersama DUL ke Jakarta, disambut bahagia oleh keluarga DOEL. Namun hal tersebut juga membuat ZAENAB, SARAH, dan DOEL dihadapkan pada pilihan besar. ZAENAB yang positif hamil dan masih trauma pernah kehilangan buah hati di masa lalu, kini harus memilih antara tetap berada di sisi DOEL, atau merelakannya demi menyatukan kembali sebuah keluarga.","Drama, Komedi, Keluarga, Percintaan",Rano Karno,https://image.tmdb.org/t/p/w500/u83rPC8nQQ1QtELfAqw3OR1ccLs.jpg,,92,Released,"Karnos Film, Falcon Pictures"
741871,Milea: Suara dari Dilan Extended,Milea: Suara dari Dilan Extended,2020-12-31,2020,9.0,1,0.53,"Milea: Suara dari Dilan Extended adalah sebuah film percintaan Indonesia tahun 2020 yang disutradarai oleh Fajar Bustomi dan Pidi Baiq, serta ditulis oleh Pidi dan Titien Wattimena. Film tersebut dialih wahana dari novel berjudul sama karya Pidi dan merupakan sekuel dari Dilan 1991. Kisah film tersebut diambil dari sudut pandang Dilan dengan menampilkan hal-hal yang tak diceritakan di dua film sebelumnya. Tayang di bioskop mulai 31 Desember 2020.",Drama,Fajar Bustomi,https://image.tmdb.org/t/p/w500/6j1VhORcZkTY4gepEeu0G3gHU7V.jpg,https://image.tmdb.org/t/p/original/iYLVNMEpR6FxIVqfDq0vVU9J5Z5.jpg,117,Released,Max Pictures
1097889,Gombal From Home,Gombal From Home,2020-11-29,2020,0.0,0,0.14,"Menganggur dan kesepian akibat pandemi, Eka membuat profil di aplikasi kencan menggunakan foto dan deskripsi palsu.",Drama,Egi M. Ginanjar,https://image.tmdb.org/t/p/w500/rNPFF4AIbtk8DOCvYTaCDZQqpJP.jpg,https://image.tmdb.org/t/p/original/7BNK2VkTwefIoaXuEZXINpibKya.jpg,15,Released,"Anti-Corruption Fund, Danlainlain Production"
655836,Titus: Mystery of the Enygma,Titus: Mystery of the Enygma,2020-01-09,2020,0.0,0,0.18,"TITUS (Arbani Yasiz) adalah tikus detektif pecinta puzzle yang tinggal di kota Steamburg. Dalam petualangannya sebagai detektif, ia ditemani kelinci pesulap bernama BOBIT (Lukman Sardi) serta FYRA (Ranty Maria) si kadal cantik yang juga seorang pilot amatir dan gemar bertualang.","Animasi, Komedi, Keluarga",Dineshkumar Subashchandra,https://image.tmdb.org/t/p/w500/5tbxWBzIt4GB6E4PJJcs1lZvknG.jpg,https://image.tmdb.org/t/p/original/zJGYWlYJ5uhAmL9eCRWG8pftjHd.jpg,95,Released,"MNC Animation, MNC Pictures"
1032013,Awang-Awang (In Their Mind),Awang-Awang (In Their Mind),2020-01-05,2020,0.0,0,0.08,"Pak Jito (49 tahun) & Ibu Suminah (45 tahun), pasangan suami istri yang sedang menonton berita perampokan di TV dengan cemas. Keduanya ingin menebus semua hutang mereka dan menghabiskan semua uang mereka secepat mungkin. Di tengah percakapan mereka, tiba-tiba suara seorang pria mengagetkan mereka berdua.","Drama, Komedi",Rio Akbar Jalu Pandita,https://image.tmdb.org/t/p/w500/e2xkgJosxWNsIBC3zkukCybSC3Y.jpg,,7,Released,Coklat Studio
662726,Aku Tahu Kapan Kamu Mati,Aku Tahu Kapan Kamu Mati,2020-03-05,2020,4.2,4,0.18,"Setelah mengalami mati suri, Siena mendapatkan kemampuan untuk melihat tanda-tanda kematian pada orang yang akan segera meninggal. Namun, teman-temannya tidak percaya dengan kemampuannya itu. Hingga akhirnya, tanda tersebut mulai muncul pada orang-orang terdekatnya.","Drama, Kengerian, Cerita Seru",Hadrah Daeng Ratu,https://image.tmdb.org/t/p/w500/3X8PkI1cXpnqSlx6uJY3A0XypWt.jpg,https://image.tmdb.org/t/p/original/fze8GevBOY8FjsTzpp6JYXmxNvy.jpg,92,Released,"Unlimited Production, Maxima Pictures, Dwi Abisatya Persada, Imperial Pictures"
657375,Temen Kondangan,Temen Kondangan,2020-01-30,2020,7.0,1,0.17,"Ketakutan terbesar Putri (Prisia Nasution) akhirnya datang ketika menerima undangan resepsi pernikahan mantan pacar terindahnya, Dheni (Samuel Rizal). Untuk membuktikan kalau dirinya sudah move-on, Putri ditantang oleh sahabat-sahabatnya untuk hadir ke pesta tersebut, dengan syarat tidak datang sendirian.","Komedi, Drama, Percintaan",Lip Sariful Hanan,https://image.tmdb.org/t/p/w500/rldyYMvpzgiJGQJlQItbX9HHsxc.jpg,https://image.tmdb.org/t/p/original/eEwxja7KBDXQN0rUczjDueg6oW.jpg,86,Released,MNC Pictures
646705,Mekah I'm Coming,Mekah I'm Coming,2020-03-05,2020,8.5,2,0.21,"Hubungan Eddy, pemilik usaha bengkel desa, dan Eni bisa kandas lantaran Eni akan dijodohkan dengan saudagar kaya dari kota, Pietoyo. Berkat saran Ibunya, Eddy berhasil merayu orangtua Eni dengan mengatakan akan berangkat Haji tahun ini. Faktanya, untuk mendapatkan kuota visa Haji resmi harus mengantri selama 10 tahun. Eddy memutuskan menjual bengkel tempat usahanya, dan mengambil jalur kilat. Sesampainya di Jakarta, Eddy baru sadar kalau ia ditipu. Dalam kebimbangan, Eddy harus menyembunyikan hal tersebut dari siapapun. Ia menunggu waktu yang tepat untuk pulang kampung, agar seolah-olah ia benar-benar naik Haji dan bisa segera menikahi Eni.","Komedi, Drama",Jeihan Angga,https://image.tmdb.org/t/p/w500/yRyyrtg53gXiAnZSpni1h0jKFCK.jpg,https://image.tmdb.org/t/p/original/krlfEfZIChCkX6hLNW2yQwayEbv.jpg,96,Released,"MD Pictures, Dapur Film"
756528,Hampir Jadi,Hampir Jadi,2020-10-14,2020,0.0,0,0.06,Sebuah kisah Ajo dan Tanya yang selalu membuat geregetan dan menimbulkan banyak tanda tanya.  Apakah usaha Ajo hari ini membuahkan hasil?,Drama,Ardhito Pramono,https://image.tmdb.org/t/p/w500/9rHlEWWwtHHmjyrV9E1kzzSJEQF.jpg,,6,Released,
789096,Mancoro,Mancoro,2020-12-05,2020,0.0,0,0.07,"Mas Bejo yang terlalu banyak menunggak hutang disandera debt collector kejam. Saat hendak disiksa, Mancoro muncul sebagai penyelamat.","Aksi, Fantasi, Animasi, Komedi",Gugun Arief,https://image.tmdb.org/t/p/w500/hPyeLIcKPDQya0R84z0HelQJ1p7.jpg,,5,Released,Javora Film
642657,Milea: Suara dari Dilan,Milea: Suara dari Dilan,2020-02-13,2020,6.2,28,0.49,"Tidak ada kisah yang lebih Indah dari kisah cinta di SMA.Sama halnya dengan kisah cinta Dilan dan Milea.Dari yang awalnya benci hingga saling mencintai. Dari yang awalnya manis hingga menjadi rumit.Menjelang reuni akbar,Dilan memutuskan untuk menceritakan kembali masa masa itu.","Drama, Percintaan",Fajar Bustomi,https://image.tmdb.org/t/p/w500/pihwEdQV7sHlSU2sFj5miwiENPd.jpg,https://image.tmdb.org/t/p/original/g4mzpgaQGVJ8XhymZLs32RMTkiX.jpg,99,Released,Max Pictures
646696,Mariposa,Mariposa,2020-03-12,2020,6.3,8,0.56,"Iqbal Guanna seperti kupu-kupu Mariposa bagi Natasha Kay Loovy atau Acha. Tiap kali didekati ia selalu menghindar. Acha bertekad ingin mendapatkan hati Iqbal, seorang cowok cakep, pintar dan dikenal berhati dingin. Sahabat Acha, Amanda, berusaha mencegah niat Acha untuk mendekati Iqbal. Acha yakin, jika pun hati Iqbal sekeras batu, Acha adalah air yang menetesinya setiap waktu, hingga batu itu akan pecah dan menerima dirinya.","Drama, Percintaan",Fajar Bustomi,https://image.tmdb.org/t/p/w500/8qj4jcx96vhPx64lhI4GQQdsEqu.jpg,https://image.tmdb.org/t/p/original/oQ2I91gV5N4p8DDXcYw3ROrodhJ.jpg,117,Released,"Starvision Plus, Falcon Pictures"
783112,Rangkul,Rangkul,2020-11-15,2020,10.0,1,0.02,"Di tengah pandemi yang sedang melanda, Jaka (18) berniat untuk membantu warga sekitar dengan memberi makanan dari rumahnya sendiri. Hal ini ditentang oleh Ibu (37), yang menekankan bahwa perekonomian keluarga kecil mereka juga sedang tidak stabil. Jaka berpendapat bahwa ia selalu memberi apa yang memang sudah berlebihan untuk mereka. Ibu tidak suka dengan pernyataan ini, dan melarang Jaka untuk memberi lagi. Dengan ketidaksetujuan ibunya sendiri, Jaka ditinggalkan sendiri dengan dilema terbesar dalam hidupnya: Moral atau Keluarga.","Drama, Keluarga",Kenneth Lisungan,https://image.tmdb.org/t/p/w500/pgDQR1rFPfrjsI6ETzSbIDNJywv.jpg,https://image.tmdb.org/t/p/original/j75YR3flr8jV3I62yt0x0qCAFzj.jpg,25,Released,Kalap Sinema
1462011,Narimo,Narimo,2020-03-01,2020,0.0,0,0.01,"Seorang duda yang tinggal sendiri, senang mengisi waktu luangnya dengan  memancing. Disela-sela aktivitasnya, ia selalu mencoba menghubungi anak  perempuannya. Namun, pada akhirnya ia tidak berhasil menemuinya.",Drama,Annajam Islamay Wisyesa,,,20,Released,Avikom Films
1456103,Wani,Wani,2020-03-21,2020,0.0,0,0.01,"Wani (23) yang merupakan perempuan dewasa muda yang terjebak dalam kisah asmaranya  bersama Rita (27) sejak mereka dipertemukan di dalam satu sel penjara yang sama. Namun, kisah  asrama mereka berakhir ironi bagi Wani, ketika hadirnya sosok Gunawan (40) yang diketahui  sudah menjalin hubungan badan dengan Rita. Rasa cemburu dan kecewa akan hal itu membuat  Wani memutuskan untuk pergi meninggalkan Rita.",Drama,Muhammad Andre Kurniawan,,,16,Released,Avikom Films
1462031,Gendaan,Gendaan,2020-03-21,2020,0.0,0,0.01,Eko (37) seorang sopir truk yang sudah lama tidak pulang dan bertemu keluarganya. Susi (35) istri Eko bekerja dengan membuka warung jajanan. Hubungan pasangan suami istri ini tidak berjalan baik karena nafkah lahir & batin yang tidak terpenuhi. Eko dan Susi memiliki pasangan gelap tanpa diketahui satu sama lain bahkan anak mereka sendiri. Buah dari hubungan ini adalah ketidaknyamanan pada Andi (11).,Drama,L.C Tulus Wijayanto M.,,,14,Released,Avikom Films
806474,Another Friendzone,Another Friendzone,2020-12-26,2020,7.5,2,0.07,"Sebuah dokumenter perjalanan 8 teman yang sedang liburan di Yogyakarta, Indonesia disaat pandemi.","Dokumenter, Komedi, Cerita Seru",Bangun Setiawan,https://image.tmdb.org/t/p/w500/gjY2iC2YvNFX3O3eh1t0VpzIofl.jpg,https://image.tmdb.org/t/p/original/x9Zb1FqGPanOkGrwMrGG7y1BZkR.jpg,46,Released,"SFL Pictures, NEON BLASTER2 PRODUCTION"
