id,title_existing,original_title,release_date,year,vote_average_existing,vote_count_existing,popularity,overview_existing,genres,director,poster_path_existing,backdrop_path_existing,runtime,status,production_companies,title_tmdb,overview_tmdb,poster_path_tmdb,backdrop_path_tmdb,vote_average_tmdb,vote_count_tmdb,title,overview,poster_path,backdrop_path,vote_average,vote_count,certification
450321,,Kesurupan,2008-03-27,2008,,,0.7151,,"['Kengerian, Cerita Seru']",Rizal Mantovani,,,89,Released,MD Pictures,,,,,,,Kesurupan,,https://image.tmdb.org/t/p/w500/E8dEwUqlsCz3sXTLnvqbzhVwxs.jpg,,3.4,5.0,17+
380756,,Cintaku Selamanya,2008-10-30,2008,,,0.6234,,['Komedi'],Thomas Nawilis,,,90,Released,Indika Entertainment,,,,,,,Cintaku Selamanya,,https://image.tmdb.org/t/p/w500/pIWxFO7E4JQ5ew1j17lPVLZxDY6.jpg,,2.0,1.0,
114223,,Sumpah Pocong Di Sekolah,2008-06-12,2008,,,0.8057,,"['Drama, Kengerian, Misteri, Cerita Seru']",Awi Suryadi,,,90,Released,Maxima Pictures,,,,,,,Sumpah Pocong Di Sekolah,,https://image.tmdb.org/t/p/w500/9itvxc5e5dYYLQZoAs7EX92jBah.jpg,,1.0,1.0,
381134,,"Ada Kamu, Aku Ada",2008-05-08,2008,,,0.6195,,"['Percintaan, Drama']",Rizal Mantovani,,,106,Released,"Maxima Pictures, Dreamscape Pictures",,,,,,,"Ada Kamu, Aku Ada",,https://image.tmdb.org/t/p/w500/j0QzV0Sr8LlHRomyxFM5eZHxbyY.jpg,,0.0,0.0,
600567,,Trip to the Wound,2008-05-13,2008,,,0.6606,,['Drama'],Edwin,,,7,Released,Babibutafilm,,,,,,,Trip to the Wound,,https://image.tmdb.org/t/p/w500/io0471swlwRa1wd6W0L9QcD8jeb.jpg,https://image.tmdb.org/t/p/original/6QTM3NUyXpJoaL3W5HcqQWeQClv.jpg,0.0,0.0,
388485,,Si Jago Merah,2008-11-13,2008,,,0.7279,,"['Drama, Komedi']",Iqbal Rais,,,104,Released,Starvision Plus,,,,,,,Si Jago Merah,,https://image.tmdb.org/t/p/w500/71oWvEaopv6HROE0yEpDHRj4DAi.jpg,,6.0,1.0,NC-17
642865,,"Oh, My God!",2008-08-01,2008,,,0.6604,,"['Komedi, Drama']",Rako Prijanto,,,0,Released,,,,,,,,"Oh, My God!","Ipin adalah siswa sekolah menengah yang dianggap tua dibandingkan teman-teman sekelasnya. Karena masalah keuangan, ia selalu terlambat mendaftar ke sekolah. Tetapi ia memiliki bakat menyanyi yang unik, karena ia bernyanyi seperti Broery Pesolima, penyanyi papan atas di era 70-an. Kemudian Ipin jatuh cinta pada Tiara, seorang gadis cantik, kaya, dan pintar. Tapi Tiara adalah pacar Marco, kapten tim bola basket sekolah dan juara sampul favorit di majalah. Sekarang Marco akan melakukan apa saja untuk menghapus Ipin dari sekolah.",https://image.tmdb.org/t/p/w500/rDGF951qFJ4QFTBBW23lc8S8tL1.jpg,,0.0,0.0,
425624,,Pulau Hantu 2,2008-06-12,2008,,,0.5747,,['Kengerian'],Jose Poernomo,,,0,Released,"MVP Pictures, Liquid Media",,,,,,,Pulau Hantu 2,,https://image.tmdb.org/t/p/w500/xVq7AcZNS76jBXznQOo4F8iUksY.jpg,https://image.tmdb.org/t/p/original/wBYXXkvUbI4GoMDuQ7l00Sj9FAK.jpg,6.0,1.0,
640754,,Tarzan Ke Kota,2008-12-04,2008,,,0.6695,,['Komedi'],Reka Wijaya,,,89,Released,,,,,,,,Tarzan Ke Kota,,https://image.tmdb.org/t/p/w500/g6i3m1My4vhc6yTdo8gejxaKeoY.jpg,,0.0,0.0,
688143,,MBA: Married by Accident,2008-12-04,2008,,,0.571,,"['Komedi, Drama, Percintaan']",Winaldha E. Melalatoa,,,95,Released,MVP Pictures,,,,,,,MBA: Married by Accident,,https://image.tmdb.org/t/p/w500/7ZMc3OeUk8vgXOWvhhGNzNPadQ5.jpg,,0.0,0.0,
600777,,9808: Antologi 10 Tahun Reformasi Indonesia,2008-05-13,2008,,,0.6017,,[],Ariani Darmawan,,,115,Released,,,,,,,,9808: Antologi 10 Tahun Reformasi Indonesia,,https://image.tmdb.org/t/p/w500/rkmKScVEKXbiuLRvLwht4Dktmz5.jpg,https://image.tmdb.org/t/p/original/veRfoPw9aqTgaavM1itehl2Sgsx.jpg,0.0,0.0,
793725,,Ikhsan: Mama I Love You,2008-06-20,2008,,,0.3616,,['Drama'],Rico M. Bradley,,,90,Released,Mitra Pictures,,,,,,,Ikhsan: Mama I Love You,,https://image.tmdb.org/t/p/w500/x71K8OddOp7mohvBvnxUvgpVqzi.jpg,,0.0,0.0,
108815,,Kereta Hantu Manggarai,2008-04-30,2008,,,0.5326,,['Kengerian'],Nayato Fio Nuala,,,89,Released,Rapi Films,,,,,,,Kereta Hantu Manggarai,,https://image.tmdb.org/t/p/w500/aZyaoz6ybXUJEE3wMRfGOdDtBHp.jpg,https://image.tmdb.org/t/p/original/joSgStP4Lq6zZ6re0L6XVA5Zmn6.jpg,6.5,2.0,
508821,,The Shaman,2008-03-03,2008,,,0.564,,['Kengerian'],Raditya Sidharta,,,90,Released,Indika Entertainment,,,,,,,The Shaman,,https://image.tmdb.org/t/p/w500/aVGgAiX8u8ZNSksID3ivsdljqCW.jpg,,6.0,1.0,
647166,,Mas Suka Masukin Aja,2008-11-27,2008,,,0.4245,,['Komedi'],Rully Manna,,,84,Released,K2K Production,,,,,,,Mas Suka Masukin Aja,,https://image.tmdb.org/t/p/w500/jnnZrg7v9kcSz4S94EekUu04VJH.jpg,,0.0,0.0,
513946,,Lost in Love,2008-03-26,2008,,,0.3423,,['Drama'],Rachmania Arunita,,,126,Released,i-Trema,,,,,,,Lost in Love,,https://image.tmdb.org/t/p/w500/d8WbNYWNvVGPWtuFxIm4al3Lo3Y.jpg,,0.0,0.0,
793727,,Rahasia Bintang,2008-01-31,2008,,,0.4162,,"['Drama, Cerita Seru']",Yulianto Krisbiantoro,,,94,Released,Frame Ritz,,,,,,,Rahasia Bintang,,https://image.tmdb.org/t/p/w500/oXc7cfqWelMOOxtjs9vAySXPnSO.jpg,,0.0,0.0,
649251,,Cinta Setaman,2008-10-16,2008,,,0.379,,['Drama'],Harry Dagoe Suharyadi,,,100,Released,Imajika Films,,,,,,,Cinta Setaman,,https://image.tmdb.org/t/p/w500/qid29HNTp8haGmXRflVeomGmLQk.jpg,,0.0,0.0,
538116,,Namaku Dick,2008-04-24,2008,,,0.3084,,"['Komedi, Percintaan']",Teddy Soeriaatmadja,,,84,Released,MD Pictures,,,,,,,Namaku Dick,,https://image.tmdb.org/t/p/w500/ce2xjohy0UZeU17GSATBA8wGI6s.jpg,,5.0,1.0,17+
960263,,Anak Ajaib,2008-12-11,2008,,,0.3934,,"['Petualangan, Komedi']",Tjandra Warasto,,,90,Released,Lupus Entertainment,,,,,,,Anak Ajaib,,https://image.tmdb.org/t/p/w500/bJu1zSC7AH5eaw3GSbd9qKpJycs.jpg,,0.0,0.0,SU
450967,,Hantu Perawan Jeruk Purut,2008-06-19,2008,,,0.4252,,['Kengerian'],Nayato Fio Nuala,,,80,Released,,,,,,,,Hantu Perawan Jeruk Purut,,https://image.tmdb.org/t/p/w500/xP7IvB3EcAmCZ8w3fs8wDfexE3g.jpg,,1.0,1.0,
513999,,Hantu Jembatan Ancol,2008-01-31,2008,,,0.3906,,['Kengerian'],Arie Azis,,,90,Released,MD Pictures,,,,,,,Hantu Jembatan Ancol,,https://image.tmdb.org/t/p/w500/9cpELCt6LQFXjESoSwO1UV2F1Z9.jpg,,1.0,1.0,17+
544568,,Kado Hari Jadi,2008-08-09,2008,,,0.2885,,[],Paul Agusta,,,72,Released,,,,,,,,Kado Hari Jadi,,https://image.tmdb.org/t/p/w500/my3X2t5h3AaXxoUDQqywngSTORQ.jpg,,4.0,1.0,
600762,,A Letter of Unprotected Memories,2008-05-13,2008,,,0.3732,,[],Lucky Kuswandi,,,10,Released,,,,,,,,A Letter of Unprotected Memories,,https://image.tmdb.org/t/p/w500/sA2dI9zYNh6Ij0TZJvlvmICfkBx.jpg,https://image.tmdb.org/t/p/original/5TNPC4SoZtPQQx4F8TumqyEvV1A.jpg,0.0,0.0,
531006,,Papa Hao,2008-10-09,2008,,,0.2879,,['Drama'],Yandy Laurens,,,11,Released,FFTV IKJ,,,,,,,Papa Hao,,https://image.tmdb.org/t/p/w500/hqHu2f7lXu0LfVNnOR9INGTILdu.jpg,https://image.tmdb.org/t/p/original/4ZUdSTZdTT29PoyxJarLMQUNxFn.jpg,0.0,0.0,
783364,,Chika,2008-09-26,2008,,,0.2904,,['Drama'],Rocky Soraya,,,130,Released,Soraya Intercine Films,,,,,,,Chika,,https://image.tmdb.org/t/p/w500/dsqDqIxZyMzPCRk68euAVqRyGd4.jpg,https://image.tmdb.org/t/p/original/1GaJZzr9uajWEBQ7OqIx5s0cQcK.jpg,0.0,0.0,
794002,,Puber,2008-07-17,2008,,,0.2486,,['Drama'],Jonggi Sihombing,,,89,Released,Inkara Films,,,,,,,Puber,,https://image.tmdb.org/t/p/w500/fAtveclmJ2HDFwblz2HXYhicnLi.jpg,,0.0,0.0,
784334,,Tak Kau Kunanti,2008-01-23,2008,,,0.1371,,['Drama'],Riri Riza,,,8,Released,Miles Films,,,,,,,Tak Kau Kunanti,,https://image.tmdb.org/t/p/w500/kr4hm8Pcl6POVNiveOhgD6IQEsA.jpg,,0.0,0.0,
400951,,Tali Pocong Perawan,2008-04-10,2008,,,0.3601,,['Kengerian'],Arie Azis,,,105,Released,,,,,,,,Tali Pocong Perawan,,https://image.tmdb.org/t/p/w500/qIJipFZ1OPXSSvccsIIuTyoxiBk.jpg,https://image.tmdb.org/t/p/original/hbaPlIhpCIROJHqpKGFaX7ceFrj.jpg,6.0,1.0,
445302,,Kun Fayakuun,2008-04-17,2008,,,0.1105,,['Drama'],Guntur Novaris,,,87,Released,Putaar Films,,,,,,,Kun Fayakuun,"Ardan seorang tukang kaca keliling. Hidupnya sangat sederhana, tetapi ia tetap gigih berjuang, sabar, tabah dan selalu ikhlas. Apapun cobaan diberikan kepadanya, itikadnya tetap bulat untuk mewujudkan impian untuk menjadikan keluarganya keluar dari himpitan kemiskinan. Ingin pula mengganti gerobaknya dengan sebuah kios.  Beruntung, Ardan mempunyai seorang istri yang solehah, setia, taat kepada suami dan Tuhannya. Dia juga tidak pernah luput mendoakan dan menanti dengan setia kedatangan Ardan sepulangnya dari berjualan kaca keliling. Senyumannya sangat khas untuk membahagiakan hati Ardan. Tutur katanya pun sangat bijak dihadapan kedua buah hati mereka. Hingga ketika keyakinan itu berada pada titik nadir, ternyata sesuatu terjadi pada keluarga tersebut dari arah yang tidak terduga hingga pertemuannya dengan seorang Habib yakni Habib Riziq Shihab yang diperankan oleh Dr. H. Abdul Arafah.",,,0.0,0.0,
418950,,Hantu Ambulance,2008-02-21,2008,,,0.1006,,['Kengerian'],Nayato Fio Nuala,,,93,Released,Indika Entertainment,,,,,,,Hantu Ambulance,,https://image.tmdb.org/t/p/w500/tNVpypmexdxbcBrCWRnXXbkdXB.jpg,,6.5,2.0,
12302,,Setannya Kok Beneran?,2008-07-24,2008,,,0.1309,,['Komedi'],Muchyar Syamas,,,91,Released,"Millenium Visitama Film, Starvision Plus",,,,,,,Setannya Kok Beneran?,,https://image.tmdb.org/t/p/w500/h0w5vYop8HOil2Zosn0hNV22OdR.jpg,,0.0,0.0,
465682,,Tri Mas Getir,2008-07-03,2008,,,0.093,,['Komedi'],Rako Prijanto,,,96,Released,Rapi Films,,,,,,,Tri Mas Getir,,https://image.tmdb.org/t/p/w500/h32pfWL4O5Nlz92GOrOqvTzD28z.jpg,,8.0,1.0,
793751,,Tapi Bukan Aku,2008-05-22,2008,,,0.1069,,['Drama'],Irwan Siregar,,,88,Released,Anthony Pictures,,,,,,,Tapi Bukan Aku,,https://image.tmdb.org/t/p/w500/eqWMkmn1ARIh04UNwuZIoGiAK4G.jpg,,0.0,0.0,
507929,,Doa Yang Mengancam,2008-10-08,2008,,,0.0706,,['Drama'],Hanung Bramantyo,,,115,Released,SinemArt,,,,,,,Doa Yang Mengancam,,https://image.tmdb.org/t/p/w500/6MfFGbZMqoyzWdXZKbYXUrCw4yj.jpg,,0.0,0.0,
794138,,Kita Punya Bendera,2008-08-15,2008,,,0.092,,['Drama'],Steven Purba,,,86,Released,Kunstler-Concept Indonesia,,,,,,,Kita Punya Bendera,,https://image.tmdb.org/t/p/w500/ru5w3jTopflGkMadMizWZG9XBP2.jpg,,0.0,0.0,
237875,,Tetesan Darah Perawan,2008-12-31,2008,,,0.0828,,['Kengerian'],Tidak Diketahui,,,0,Released,,,,,,,,Tetesan Darah Perawan,"Liburan tujuh remaja ke hutan larangan berakhir dengan teror hantu yang muncul akibat perbuatan tidak senonoh Sandi dan Sarah di telaga dalam hutan larangan. Meskipun telah diingatkan oleh seorang lelaki misterius, yang diberi amanah turun temurun sebagai kuncen kawasan tersebut. Tetesan darah perawan Sarah telah membangkitkan cerita satu abad lampau. Roh Nyi Gendewa bangkit lagi dan menebar teror.",,,0.0,0.0,
546977,,Heaven for Insanity,2008-12-05,2008,,,0.0588,,['Dokumenter'],Dria Soetomo,,,32,Released,ECCO Films Indonesia,,,,,,,Heaven for Insanity,,https://image.tmdb.org/t/p/w500/odllyBBy2Ds9suaVNwwBCbQl5mo.jpg,https://image.tmdb.org/t/p/original/gPVnqG2j1b89TJUUA0ZSYkhy8kg.jpg,0.0,0.0,
196429,,Sarang Kuntilanak,2008-05-23,2008,,,0.0491,,['Kengerian'],Ian Jacobs,,,90,Released,,,,,,,,Sarang Kuntilanak,,https://image.tmdb.org/t/p/w500/ovq7quF7bkmUv0VDZ0kXTYcpIeL.jpg,,0.0,0.0,
587016,,Kantata Takwa,2008-09-26,2008,,,0.0372,,"['Dokumenter, Musik']",Eros Djarot,,,75,Released,,,,,,,,Kantata Takwa,,https://image.tmdb.org/t/p/w500/mB5oFG3JVMIabEyGSQxdVM3YMjo.jpg,https://image.tmdb.org/t/p/original/r05aGsTeaeqMnVeguyCkRN9kqux.jpg,0.0,0.0,
1491444,,Cum Suis,2008-01-01,2008,,,0.0413,,[],Arie Surastio,,,16,Released,,,,,,,,Cum Suis,,,,0.0,0.0,
647058,,Anda Puas Saya Loyo,2008-07-10,2008,,,0.0468,,['Komedi'],Dheeraj Kalwani,,,86,Released,K2K Production,,,,,,,Anda Puas Saya Loyo,,https://image.tmdb.org/t/p/w500/4B3ueYsXcofqCBN1dMcm3PK0LYv.jpg,,0.0,0.0,
794130,,Kick 'n Love,2008-07-24,2008,,,0.0471,,['Drama'],Dennis Adishwara,,,94,Released,Prominent Asia Pictures,,,,,,,Kick 'n Love,,https://image.tmdb.org/t/p/w500/A17VJxxCjn773O1bHPzCrw0Ce9g.jpg,,0.0,0.0,
457547,,Sumatran Folk Cinema,2008-01-01,2008,,,0.0256,,"['Dokumenter, Musik']",Alan Bishop,,,60,Released,,,,,,,,Sumatran Folk Cinema,,https://image.tmdb.org/t/p/w500/6vrOMYCFLJnz6uVBVHiQ95VIRaE.jpg,,0.0,0.0,
600589,,Sugiharti Halim,2008-05-13,2008,,,0.0352,,['Drama'],Ariani Darmawan,,,10,Released,Kinoruku Productions,,,,,,,Sugiharti Halim,,https://image.tmdb.org/t/p/w500/c7Hl0d9EYfYquqAKBPCMP9A0ALR.jpg,https://image.tmdb.org/t/p/original/etS7UiISBqbHXdKybeIxu3Rnxwb.jpg,0.0,0.0,
600579,,Di Mana Saya?,2008-05-13,2008,,,0.0239,,[],Anggun Priambodo,,,11,Released,,,,,,,,Di Mana Saya?,,https://image.tmdb.org/t/p/w500/gVgJrW92wCxWkrVWuA9vHzZ1wd3.jpg,https://image.tmdb.org/t/p/original/iZCFbMO087MP5fP165GgxxW4nmm.jpg,0.0,0.0,
600753,,Bertemu Jen,2008-05-13,2008,,,0.0364,,[],Hafiz Rancajale,,,17,Released,Forum Lenteng,,,,,,,Bertemu Jen,,https://image.tmdb.org/t/p/w500/bc3noGJDsofmzHdZbEF4vdV874a.jpg,https://image.tmdb.org/t/p/original/hjl5hrlELqGE4s27FoEtTGmgAD2.jpg,0.0,0.0,
968103,,Sharing Paradise,2008-01-01,2008,,,0.0261,,['Dokumenter'],Amelia Hapsari,,,59,Released,,,,,,,,Sharing Paradise,,,,0.0,0.0,
600772,,"Kucing 9808, Catatan Seorang (Mantan) Demonstran",2008-05-13,2008,,,0.0143,,[],Wisnu Surya Pratama,,,11,Released,,,,,,,,"Kucing 9808, Catatan Seorang (Mantan) Demonstran",,https://image.tmdb.org/t/p/w500/g5XMqsizxuzhDxqi0xXSaeh7bLm.jpg,https://image.tmdb.org/t/p/original/AjkUb89Oc5ZRMS8ioFXYpKdKKFO.jpg,0.0,0.0,
431934,,Kemarin,2008-05-13,2008,,,0.0214,,[],Otty Widasari,,,13,Released,Forum Lenteng,,,,,,,Kemarin,,https://image.tmdb.org/t/p/w500/qBh3mVMF6DpUBWcWwNxctgryHQd.jpg,https://image.tmdb.org/t/p/original/azboBSMaFGHRfTW5prBFW6RW0nj.jpg,0.0,0.0,
1440737,,"Aku, Koran dan DVD",2008-01-01,2008,,,0.0143,,[],Millaty Ismail,,,6,Released,,,,,,,,"Aku, Koran dan DVD",,,,0.0,0.0,
600768,,Yang Belum Usai,2008-05-13,2008,,,0.0143,,[],Ucu Agustin,,,10,Released,,,,,,,,Yang Belum Usai,,https://image.tmdb.org/t/p/w500/cc9luIoQN8Dyy5rXx5f4C5NCdVF.jpg,https://image.tmdb.org/t/p/original/tAcgulxF5GZEIKczy2ovZU1wTwz.jpg,0.0,0.0,
395857,,Lari dari Blora,2008-02-27,2008,,,0.0362,,['Drama'],Akhlis Suryapati,,,96,Released,"Ibar Pictures, PT Cahaya Kristal Media",,,,,,,Lari dari Blora,,,,5.0,1.0,
600771,,"Sekolah Kami, Hidup Kami",2008-05-13,2008,,,0.0,,[],Steve Pillar Setiabudi,,,12,Released,,,,,,,,"Sekolah Kami, Hidup Kami",,https://image.tmdb.org/t/p/w500/i3KiMLuJUIcU4qED3BdOwCQDPoq.jpg,https://image.tmdb.org/t/p/original/AesYS0fgAWAWknx7UYsReFgA7Io.jpg,0.0,0.0,
894048,,Sabotase,2009-05-14,2009,,,2.8052,,['Drama'],Hadrah Daeng Ratu,,,15,Released,FFTV IKJ,,,,,,,Sabotase,,https://image.tmdb.org/t/p/w500/wla73VKUUbkyveEdk6e5TMA9C7E.jpg,,0.0,0.0,
508820,,Romeo Juliet,2009-03-03,2009,,,2.4218,,['Drama'],Andibachtiar Yusuf,,,114,Released,Bogalakon Pictures,,,,,,,Romeo Juliet,,https://image.tmdb.org/t/p/w500/zTvXXbOcf9bGct3mqm4AA3oB0Th.jpg,,5.0,1.0,
260243,,Perempuan Berkalung Sorban,2009-01-15,2009,,,2.4583,,['Drama'],Hanung Bramantyo,,,131,Released,Starvision Plus,,,,,,,Perempuan Berkalung Sorban,,https://image.tmdb.org/t/p/w500/tg583X8VYwJa30eJHGgqwKwRuvl.jpg,,7.0,1.0,
579599,,Preman in Love,2009-09-16,2009,,,1.9978,,"['Komedi, Percintaan']",Rako Prijanto,,,83,Released,MD Pictures,,,,,,,Preman in Love,,https://image.tmdb.org/t/p/w500/iuUlFe6Io5kuGCec86Kh17gkoBM.jpg,,6.0,1.0,
518236,,The Tarix Jabrix 2,2009-07-02,2009,,,2.2721,,"['Komedi, Percintaan']",Iqbal Rais,,,90,Released,Starvision Plus,,,,,,,The Tarix Jabrix 2,,https://image.tmdb.org/t/p/w500/s115t9PpZ3SDrG6q4MB1vvUW5ZF.jpg,https://image.tmdb.org/t/p/original/9QPDwhpjLZXgWkBYhiMRzcZsSKO.jpg,0.0,0.0,
52381,,Paku Kuntilanak,2009-07-23,2009,,,2.2231,,"['Kengerian, Komedi']",Findo Purwono HW,,,76,Released,Maxima Pictures,,,,,,,Paku Kuntilanak,,https://image.tmdb.org/t/p/w500/vqpOQeKgeiDYZNlXmwHkJUtjbip.jpg,,6.5,2.0,
395875,,Ruma Maida,2009-10-28,2009,,,1.8243,,"['Drama, Keluarga']",Teddy Soeriaatmadja,,,94,Released,"Lamp Pictures, Karuna Pictures",,,,,,,Ruma Maida,,https://image.tmdb.org/t/p/w500/wWlqHDV3W4ckF6OCyrkmEoDJHWR.jpg,,7.0,1.0,
39067,,Rumah Dara,2009-10-08,2009,,,2.305,,"['Kengerian, Cerita Seru']",Timo Tjahjanto,,,95,Released,"Nation Pictures, Merah Production, Gorylah Pictures, Guerilla Visuals, MediaCorp Raintree Pictures",,,,,,,Rumah Dara,"bercerita tentang Dara, seorang wanita yang sudah hidup sejak zaman Belanda. Ia punya tiga orang anak, Maya (Imelda Therinne), Adam (Arifin Putra) dan Armand (Ruli Lubis). Dara yang tak pernah menua ternyata suka mencincang tubuh manusia, dan aksinya itu didukung penuh oleh ketiga anaknya.",https://image.tmdb.org/t/p/w500/m0q8PvIN6UFr7vbW1HxKZHOsk4W.jpg,https://image.tmdb.org/t/p/original/8yIPeGnWzJZxYimyDCwLc2MGfY3.jpg,6.1,79.0,17+
505937,,Kawin Laris,2009-01-15,2009,,,1.4974,,['Komedi'],Cassandra Massardi,,,92,Released,,,,,,,,Kawin Laris,"Sejak kecil, Agus (Zumi Zola) ingin menjadi penghulu, tetapi tingkat pernikahan di kecamatan Agus menurun drastis. Cabang kecamatannya terancam harus dimerger dengan kecamatan sebelah, pimpinan Deon (Vincent Rompies), penghulu muda narcis dan matre, yang dibantu dengan Mamud (Candil), si calo merangkap manager Deon. Di kantor penghulu itu Agus tidak sendirian. Ada Iin (Jill Gladys) dan Beben (Edric Tjandra), penghulu baru yang culun. Kepopuleran Agus membuat Deon dan Mamud cemas. Deon tidak sudi kalau harus merger di kantor Agus. Karena itu ia pun berusaha agar bisa mengawinkan pasangan lebih banyak dari Agus. Peperangan kubu Agus dan Deon-Mahmud menjadi semakin tinggi saat mereka berdua sama-sama harus mendapatkan seorang klien penting. Di saat yang bersamaan, Agus menerima kabar buruk. Orangtuanya akan bercerai. Pandangan Agus akan keindahan perkawinan buyar seketika. Sepertinya saat ini, orang yang terpenting yang harus ia yakinkan adalah dirinya sendiri.",https://image.tmdb.org/t/p/w500/q8CEigjWJyCPiwwQGJwllbSTJX.jpg,,0.0,0.0,
484912,,Asmara Dua Diana,2009-01-29,2009,,,1.6191,,"['Drama, Komedi, Percintaan']",Awi Suryadi,,,89,Released,"MNC Pictures, Winmark Pictures, BBC",,,,,,,Asmara Dua Diana,,https://image.tmdb.org/t/p/w500/jEiaWWp3gi6KxVlamAPm5uXiaYi.jpg,,10.0,1.0,
518247,,Perjaka Terakhir,2009-10-15,2009,,,1.5358,,[],Arie Azis,,,90,Released,,,,,,,,Perjaka Terakhir,,https://image.tmdb.org/t/p/w500/2W3ilHtcXySgBYh1rEACL4hPt5z.jpg,,0.0,0.0,
655429,,SAIA,2009-01-01,2009,,,1.525,,['Drama'],Djenar Maesa Ayu,,,80,Released,HD SineARts Productions,,,,,,,SAIA,,https://image.tmdb.org/t/p/w500/jXw6aqsmMsjEZmYCBJ9Kdvu94CK.jpg,https://image.tmdb.org/t/p/original/pVj6zT45vBBrHhVqshzovhSngkI.jpg,0.0,0.0,
52383,,Kuntilanak Kamar Mayat,2009-03-19,2009,,,1.4847,,['Kengerian'],Nayato Fio Nuala,,,77,Released,Rapi Films,,,,,,,Kuntilanak Kamar Mayat,,,,4.7,6.0,
65878,,Jermal,2009-03-15,2009,,,1.5173,,['Drama'],Ravi L. Bharwani,,,98,Released,ECCO Films Indonesia,,,,,,,Jermal,,https://image.tmdb.org/t/p/w500/sNVGf7xFcDBj5npa1WDmdGpxAf5.jpg,,4.8,6.0,
752677,,Janda Kembang,2009-05-07,2009,,,1.2356,,['Komedi'],Lakonde,,,97,Released,Starvision Plus,,,,,,,Janda Kembang,,https://image.tmdb.org/t/p/w500/wz9M8TiUUpCR6bYMczfKP0QVz6B.jpg,,0.0,0.0,13+
791715,,Kembang Perawan,2009-10-22,2009,,,1.367,,"['Drama, Komedi']",Joko Nugroho,,,95,Released,Frame Ritz,,,,,,,Kembang Perawan,,https://image.tmdb.org/t/p/w500/4K9AOzyb9UXL3FsDm4phf9Tdnvk.jpg,,0.0,0.0,
260083,,Jamila dan Sang Presiden,2009-04-30,2009,,,1.4303,,['Drama'],Ratna Sarumpaet,,,87,Released,"Satu Merah Panggung, MVP Pictures",,,,,,,Jamila dan Sang Presiden,,https://image.tmdb.org/t/p/w500/dT7yCwFfqL0U746toFbEqcBIB7b.jpg,https://image.tmdb.org/t/p/original/6sqDLTAUGA68dveJ4REqLP0P6U0.jpg,5.7,3.0,
521366,,Pocong Setan Jompo,2009-04-30,2009,,,1.9231,,['Kengerian'],Findo Purwono HW,,,85,Released,Mitra Pictures,,,,,,,Pocong Setan Jompo,,https://image.tmdb.org/t/p/w500/bOU0Qh1GuHmrsTuJfLvLbqi8gBh.jpg,,0.0,0.0,
644069,,Kata Maaf Terakhir,2009-08-27,2009,,,1.064,,['Drama'],Maruli Ara,,,95,Released,,,,,,,,Kata Maaf Terakhir,"Darma menghadapi bulan terakhir hidupnya. Untuk mati dengan damai, ia ingin berdoa lima kali sehari, puasa selama sebulan penuh, dan menerima pengampunan dari mantan istrinya Dania dan dua anaknya, Reza dan Lara, yang ia tinggalkan setelah menghamili Alina, teman Dania. Hanya keinginan terakhir Darma yang belum terpenuhi sampai dia secara tidak sengaja bertemu Lara. Tetapi dia menolak keinginan rekonsiliasi ayahnya meskipun jauh di dalam hatinya, dia benar-benar merindukan kesempatan di mana dia dapat merangkul ayahnya lagi. Kemudian Darma mengungkapkan kepadanya bahwa dia sedang sekarat.",https://image.tmdb.org/t/p/w500/7f06aod5RZSzr5lmmRGeFVS2a0W.jpg,,0.0,0.0,
381136,,Selendang Rocker,2009-10-22,2009,,,0.8787,,"['Musik, Komedi']",Awi Suryadi,,,89,Released,Rapi Films,,,,,,,Selendang Rocker,,,,0.0,0.0,
791655,,Dikejar Setan,2009-06-25,2009,,,1.4848,,"['Kengerian, Cerita Seru']",Harry Dagoe Suharyadi,,,100,Released,Imajika Films,,,,,,,Dikejar Setan,,https://image.tmdb.org/t/p/w500/2YRYGV2Ya075Qbwn3CsLcgX5SK9.jpg,,0.0,0.0,
519396,,Get Married 2,2009-09-18,2009,,,1.1006,,"['Komedi, Drama']",Hanung Bramantyo,,,92,Released,Starvision Plus,,,,,,,Get Married 2,,https://image.tmdb.org/t/p/w500/v3RqhFTRmuIjlpfTmoH5aar7k9e.jpg,,4.0,1.0,
52995,,Merah Putih,2009-08-13,2009,,,1.045,,"['Kejahatan, Drama']",Yadi Sugandi,,,108,Released,,,,,,,,Merah Putih,,https://image.tmdb.org/t/p/w500/uuqEDhWCjX1eVAVqqJbUZOnxkJs.jpg,https://image.tmdb.org/t/p/original/nDxQ2XEQHndGBAPRr5tid54NeeY.jpg,6.0,10.0,
791628,,Mata Pena Mata Hati Raja Ali Haji,2009-05-02,2009,,,1.5644,,"['Drama, Sejarah']",Gunawan Paggaru,,,97,Released,Dinas Kebudayaan dan Pariwisata Provinsi Kepulauan Riau,,,,,,,Mata Pena Mata Hati Raja Ali Haji,,https://image.tmdb.org/t/p/w500/nchDnzse5RGIZZj7ZsuXgBqa4jx.jpg,,0.0,0.0,
791665,,Krazy Crazy Krezy...,2009-07-16,2009,,,0.956,,['Komedi'],Rako Prijanto,,,102,Released,"Astro Shaw, Nusantara Films, PT 999 Pictures",,,,,,,Krazy Crazy Krezy...,,https://image.tmdb.org/t/p/w500/3Neb4142meTVQ1hfK8DSNfCehNG.jpg,,0.0,0.0,
