id;title_existing;original_title;release_date;year;vote_average_existing;vote_count_existing;popularity;overview_existing;genres;director;poster_path_existing;backdrop_path_existing;runtime;status;production_companies;title_tmdb;overview_tmdb;poster_path_tmdb;backdrop_path_tmdb;vote_average_tmdb;vote_count_tmdb;title;overview;poster_path;backdrop_path;vote_average;vote_count;certification
1472705;;Bunga dan Tembok;01/01/2003;2003;;;0.0;;[];Yayan Wiludiharto;;;36.0;Released;;;;;;0.0;0.0;Bunga dan Tembok;;;;0.0;0.0;
1446139;;Andy Bertanya;01/10/2003;2003;;;0.0;;[];Tidak Diketahui;;;14.0;Released;Forum Lenteng;;;;;0.0;0.0;Andy Bertanya;;;;0.0;0.0;
1206275;;Dewa: Live in Japan;10/07/2003;2003;;;0.0143;;['Musik'];Tidak Diketahui;;;90.0;Released;;;;;;0.0;0.0;Dewa: Live in Japan;;https://image.tmdb.org/t/p/w500/hybLo3En9qqnDYiMcz2M088DVVW.jpg;;0.0;0.0;
797975;;Aries;08/07/2004;2004;;;1.819;;[];Faozan Rizal;;;69.0;Released;;;;;;0.0;0.0;Aries;;https://image.tmdb.org/t/p/w500/2LpZXGzndov8TNNdAVayUMyfKgF.jpg;;0.0;0.0;
299109;;Mengejar Matahari;22/07/2004;2004;;;15.733;;['Drama'];Rudi Soedjarwo;;;86.0;Released;Kipas Communication, SinemArt;;;;;6.7;3.0;Mengejar Matahari;;https://image.tmdb.org/t/p/w500/pLNeOhWzXvh20ijFGjasXc0mEZm.jpg;https://image.tmdb.org/t/p/original/unL7rNFO45KaXQFvrHQMnWYCxsW.jpg;6.7;3.0;
791816;;Petualangan 100 Jam;01/07/2004;2004;;;17.068;;['Drama, Petualangan, Keluarga'];Winaldha E. Melalatoa;;;114.0;Released;MVP Pictures;;;;;0.0;0.0;Petualangan 100 Jam;;https://image.tmdb.org/t/p/w500/kab8YZvmmJ4HjkUe4p5K2QSIQWp.jpg;;0.0;0.0;SU
260245;;Dajang Soembi: perempoean jang dikawini andjing;04/02/2004;2004;;;17.206;;['Drama'];Edwin;;;7.0;Released;Kotak Hitam;;;;;0.0;0.0;Dajang Soembi: perempoean jang dikawini andjing;;https://image.tmdb.org/t/p/w500/lRfXundBBQJS7NyHzHl6aUhlfkG.jpg;;0.0;0.0;
665587;;Brownies;09/12/2004;2004;;;0.8333;;['Drama, Percintaan'];Hanung Bramantyo;;;108.0;Released;SinemArt;;;;;0.0;0.0;Brownies;;https://image.tmdb.org/t/p/w500/tFXS8oj0HDQVHgdCUD9gxU1q5MN.jpg;;0.0;0.0;
258021;;Rindu Kami PadaMu;06/11/2004;2004;;;10.516;;['Drama'];Garin Nugroho;;;100.0;Released;Creative Motion Pictures, SET Film Workshop;;;;;0.0;0.0;Rindu Kami PadaMu;;https://image.tmdb.org/t/p/w500/sYfFOBbC4ySGlyE4NrQXMxkkQbC.jpg;https://image.tmdb.org/t/p/original/io8zmYxSZ48vcroNabmRe8ybVC9.jpg;0.0;0.0;
645711;;Ketika;16/12/2004;2004;;;0.8793;;['Komedi'];Deddy Mizwar;;;113.0;Released;Citra Sinema;;;;;0.0;0.0;Ketika;Banyak eksekutif konglomerat memilih untuk bunuh diri ketika mereka bangkrut atau ditangkap karena korupsi. Tajir, yang merupakan kasus seperti itu, membatalkan rencananya untuk bunuh diri, ketika ia mengingat istri dan putrinya, Mutiara. Kebangkrutannya dalam bisnis menyebabkan kemiskinan, ketika semua propertinya disita. Tajir kemudian menjadi sopir bajaj, sementara istrinya membuka warung.;;;0.0;0.0;
552032;;Bunian;01/01/2004;2004;;;0.9436;;['Kengerian'];Kimo Stamboel;;;83.0;Released;Theater 14, Merah Production;;;;;7.0;1.0;Bunian;;https://image.tmdb.org/t/p/w500/7cjbjjXOSvfo6PF8z8Hu053Eo6l.jpg;;7.0;1.0;
588909;;Kanibal: Sumanto;01/01/2004;2004;;;0.8161;;['Drama, Kengerian'];Christ Helweldery;;;103.0;Released;Starvision Plus;;;;;0.0;0.0;Kanibal: Sumanto;;https://image.tmdb.org/t/p/w500/rSkW0gQ83qQWAcmNPlBDXYdPmuB.jpg;;0.0;0.0;
670175;;Homeland;04/05/2004;2004;;;0.7417;;['Petualangan, Animasi, Aksi'];Gangsar Waskito;;;90.0;Released;Visi Anak Bangsa, Studiokasatmata;;;;;0.0;0.0;Homeland;;https://image.tmdb.org/t/p/w500/5lnOVaO0twqx8w1B3dHcDuM2tXc.jpg;;0.0;0.0;
672733;;17th - Seventeen;01/01/2004;2004;;;0.5403;;['Drama'];Helfi C.H. Kardit;;;88.0;Released;Starvision Plus;;;;;0.0;0.0;17th - Seventeen;;https://image.tmdb.org/t/p/w500/pxjpAo82cWiXU2m2rGukEAuVNlf.jpg;;0.0;0.0;
669859;;Tak Biasa;01/01/2004;2004;;;0.5718;;['Drama'];Jose Poernomo;;;127.0;Released;Jose Poernomo Films, Ezy Productions;;;;;0.0;0.0;Tak Biasa;;https://image.tmdb.org/t/p/w500/fZmeRGsbSdBe9H1uJXkeXskqyPs.jpg;;0.0;0.0;
746278;;d'Trex;02/12/2004;2004;;;0.5196;;['Aksi, Percintaan'];Achiel Nasrun;;;108.0;Released;PT Grandiz Media Production, Starvision Plus;;;;;0.0;0.0;d'Trex;;https://image.tmdb.org/t/p/w500/mFwkgtjlcPunpzkooisSF15zDjv.jpg;;0.0;0.0;
543200;;Ada Hantu di Sekolah;23/09/2004;2004;;;0.4636;;['Drama, Kengerian, Cerita Seru'];Nayato Fio Nuala;;;101.0;Released;Starvision Plus;;;;;5.0;1.0;Ada Hantu di Sekolah;;https://image.tmdb.org/t/p/w500/fpOO4Q2w4nxqmS9ikgd5kmLnECj.jpg;https://image.tmdb.org/t/p/original/n2hXJokd488BdlR97ibBjwdfrDi.jpg;5.0;1.0;
225595;;Impian kemarau;08/10/2004;2004;;;0.2961;;['Drama'];Ravi L. Bharwani;;;83.0;Released;Cinemasphere Productions, SALTO;;;;;0.0;0.0;Impian kemarau;;https://image.tmdb.org/t/p/w500/2LM0qkWkgVE5kckrHgIo2BYDSuP.jpg;;0.0;0.0;
550693;;Aku Ingin Menciummu Sekali Saja;01/02/2004;2004;;;0.4781;;['Drama, Percintaan, Komedi'];Garin Nugroho;;;90.0;Released;;;;;;5.3;3.0;Aku Ingin Menciummu Sekali Saja;;https://image.tmdb.org/t/p/w500/tH7yedhO7ld7M1DxgZ8pClVnXVW.jpg;;5.3;3.0;
543188;;Di Sini Ada Setan: The Movie;22/07/2004;2004;;;0.3421;;['Kengerian'];Purnomo A. Chakil;;;110.0;Released;Lenza Film Production, SinemArt;;;;;1.0;1.0;Di Sini Ada Setan: The Movie;;https://image.tmdb.org/t/p/w500/cpGNLT7HBi7O4GiGuaeSI4SBB2T.jpg;;1.0;1.0;
668209;;Fantasi;01/03/2004;2004;;;0.3935;;['Musik, Drama'];Putu Kusuma Wijaya;;;110.0;Released;Flying Fish Pictures, PT Indosiar Visual Mandiri;;;;;0.0;0.0;Fantasi;;https://image.tmdb.org/t/p/w500/zfUfatS1M9YZK4saewq5JK6xzyQ.jpg;;0.0;0.0;
791944;;Angel's Cry;02/09/2004;2004;;;0.143;;['Drama'];Nucke Rachma;;;98.0;Released;Layar Kaca Komunikatama, PT Sarinande Films;;;;;0.0;0.0;Angel's Cry;;https://image.tmdb.org/t/p/w500/xkbeCD3W665iQWYvfqfb7yalgxP.jpg;;0.0;0.0;
689710;;Klayaban;01/09/2004;2004;;;0.0614;;[];Farishad Latjuba;;;15.0;Released;;;;;;0.0;0.0;Klayaban;;;;0.0;0.0;
793639;;Kutunggu di Sudut Semanggi;24/09/2004;2004;;;0.0327;;['Drama, Sejarah'];Lukmantoro DS;;;81.0;Released;Griya Sembada Group, MM Audio Visual Production;;;;;0.0;0.0;Kutunggu di Sudut Semanggi;;https://image.tmdb.org/t/p/w500/yJ03ZJRQW0XLrL9IrJleBw6qMaa.jpg;;0.0;0.0;
791935;;Tina Toon & Lenong Bocah The Movie;06/10/2004;2004;;;0.0261;;['Drama, Musik'];Aditya Gumay;;;121.0;Released;PT Buntario Dinamika;;;;;0.0;0.0;Tina Toon & Lenong Bocah The Movie;;https://image.tmdb.org/t/p/w500/17SKYgwpdCiTIXZLBmN9KX6vcEh.jpg;;0.0;0.0;
896695;;El Meler;07/12/2004;2004;;;0.0256;;[];Dennis Adishwara;;;30.0;Released;;;;;;0.0;0.0;El Meler;;https://image.tmdb.org/t/p/w500/v7unPLPYPZS9lEldL8hkjcwSs4t.jpg;;0.0;0.0;
1523978;;Ibu;01/01/2004;2004;;;0.0214;;[];Renas Makki;;;5.0;Released;;;;;;0.0;0.0;Ibu;;;;0.0;0.0;
1536546;;Kado untuk Ibu;01/01/2004;2004;;;0.0286;;[];Rumekso Setyadi;;;22.0;Released;;;;;;0.0;0.0;Kado untuk Ibu;;;;0.0;0.0;
1503723;;Djedjak Darah: Surat Teruntuk Adinda;01/01/2004;2004;;;0.0;;[];M. Aprisiyanto;;;11.0;Released;Deja vu Production;;;;;0.0;0.0;Djedjak Darah: Surat Teruntuk Adinda;;;;0.0;0.0;
793635;;Sangat Laki-laki;04/02/2004;2004;;;0.0;;['Drama'];Fajar Nugros;;;75.0;Released;Nugrossinema;;;;;0.0;0.0;Sangat Laki-laki;;https://image.tmdb.org/t/p/w500/rr3ZwT6CIGbZjf3xg88PjsBPwcu.jpg;;0.0;0.0;
670350;;Kejar Jakarta;01/01/2005;2005;;;30.545;;['Drama, Komedi'];Chandra Endroputro;;;127.0;Released;TSA Komunika, P-Project, Eureka Production;;;;;0.0;0.0;Kejar Jakarta;;https://image.tmdb.org/t/p/w500/4j51wLJesxpzOZawAhSvy8YbEsz.jpg;;0.0;0.0;
787251;;Anne Van Jogja;14/04/2005;2005;;;19.701;;['Drama'];Bobby Sandy;;;93.0;Released;PT Jatayu Cakrawala Film & Video, Panitia Tetap Film Kompetitif Budpar;;;;;0.0;0.0;Anne Van Jogja;;https://image.tmdb.org/t/p/w500/5rfjTAKeZjeF6ZwVbgZMsgQF5ev.jpg;;0.0;0.0;
343015;;Dealova;08/09/2005;2005;;;19.191;;['Drama, Percintaan'];Dian W. Sasmita;;;106.0;Released;Flix Pictures;;;;;6.2;2.0;Dealova;;https://image.tmdb.org/t/p/w500/1T1y0seU0ng8zUFwqRHRSBK5V9o.jpg;;6.2;2.0;
39061;;Gie;13/07/2005;2005;;;16.056;;['Drama, Sejarah'];Riri Riza;;;140.0;Released;Miles Films, SinemArt;;;;;0.0;0.0;Gie;;https://image.tmdb.org/t/p/w500/vYJTJzwS81gXTDV28U2zxrFtEi5.jpg;https://image.tmdb.org/t/p/original/bBPOGlJ8zFRwvklQs0IHojeevFh.jpg;6.0;17.0;13+
513985;;Mirror;26/03/2005;2005;;;15.313;;['Drama, Kengerian'];Hanny R. Saputra;;;93.0;Released;SinemArt;;;;;6.375;4.0;Mirror;;https://image.tmdb.org/t/p/w500/ksSUfSK2wpf3eMg9TxvZjXYdOp4.jpg;;6.375;4.0;
480464;;Tentang Dia;17/02/2005;2005;;;12.597;;['Drama'];Rudi Soedjarwo;;;105.0;Released;SinemArt, MNC Media;;;;;0.0;0.0;Tentang Dia;;https://image.tmdb.org/t/p/w500/hbsy7waXumhRvzFrnDRy5xygIJM.jpg;https://image.tmdb.org/t/p/original/hY1PSW2ajSgJRrqZnRlNl3P3DsC.jpg;4.438;8.0;Remaja
360764;;Banyu Biru;10/03/2005;2005;;;11.104;;['Drama, Petualangan, Fantasi'];Teddy Soeriaatmadja;;;78.0;Released;M&M Entertainment, SALTO;;;;;8.5;2.0;Banyu Biru;;https://image.tmdb.org/t/p/w500/8bXVJ6diudwpK0ykIYOCmJ1hQh1.jpg;https://image.tmdb.org/t/p/original/y7Wz9MQzS9WYeZgxu4GIMFIYgYf.jpg;8.5;2.0;17+
534502;;Untuk Rena;04/07/2005;2005;;;0.9188;;['Drama, Keluarga'];Riri Riza;;;115.0;Released;Miles Films;;;;;0.0;0.0;Untuk Rena;;https://image.tmdb.org/t/p/w500/3s6R4aFUASqLxkomo8llQdlX59v.jpg;https://image.tmdb.org/t/p/original/pvCTbf1EI8kaNwsdA01VbsAJyS.jpg;0.0;0.0;
478667;;Detik Terakhir;29/09/2005;2005;;;11.567;;['Drama'];Nanang Istiabudi;;;97.0;Released;Indika Entertainment;;;;;0.833;3.0;Detik Terakhir;;https://image.tmdb.org/t/p/w500/8Mms2XvbjzAHsIY1DSqB0KXfi1Y.jpg;;0.833;3.0;
492035;;Belahan Jiwa;17/11/2005;2005;;;0.8822;;['Cerita Seru, Drama'];Sekar Ayu Asmara;;;118.0;Released;MVP Pictures;;;;;0.0;0.0;Belahan Jiwa;;https://image.tmdb.org/t/p/w500/9A7woAK6BciqznVJL98TrUezLMb.jpg;;0.0;0.0;
79622;;Stand van de maan;06/01/2005;2005;;;10.398;;['Dokumenter'];Leonard Retel Helmrich;;;92.0;Released;;;;;;0.0;0.0;Stand van de maan;;https://image.tmdb.org/t/p/w500/1aJ4C2jsHla5TqxCUHyWOK5fDzR.jpg;;7.0;5.0;
512405;;Ungu Violet;23/06/2005;2005;;;0.9803;;['Drama'];Rako Prijanto;;;115.0;Released;SinemArt;;;;;6.0;1.0;Ungu Violet;;https://image.tmdb.org/t/p/w500/mjN8qqXYkBGUW7AFfKC0GPQ8RpL.jpg;;6.0;1.0;
352749;;Serambi;24/03/2005;2005;;;0.717;;['Dokumenter'];Lianto Luseno;;;77.0;Released;Christine Hakim Films;;;;;0.0;0.0;Serambi;;https://image.tmdb.org/t/p/w500/9Skew026sqcX00mJ31UHuDQJw23.jpg;;0.0;0.0;
642855;;Issue;25/08/2005;2005;;;0.6187;;['Cerita Seru'];Gunawan Paggaru;;;92.0;Released;;;;;;6.0;1.0;Issue;Linda melamar pekerjaan sebagai reporter TV. Dalam perjalanannya ke sana, dia menyaksikan kematian seorang wanita dan tanpa dia sadari, korban memasukkan mini disc ke dalam tas Linda, sebelum meninggal. Disk mini berisi gambar wanita yang sekarat di jalan. Kemudian gambar dalam disk mini disiarkan, dengan Linda bertindak sebagai presenter. Pembunuh menonton laporan berita dan menjadikan Linda target berikutnya.;https://image.tmdb.org/t/p/w500/yGhE2I1zi9xYFzm35oaUdUUwoks.jpg;;6.0;1.0;
260225;;Kara, Anak Sebatang Pohon;20/05/2005;2005;;;0.732;;['Drama'];Edwin;;;7.0;Released;Kotak Hitam;;;;;8.0;1.0;Kara, Anak Sebatang Pohon;;https://image.tmdb.org/t/p/w500/cHZVPOSory1RS29ptCUQ1sfLB0F.jpg;;8.0;1.0;
787257;;Inikah Rasanya Cinta?;30/06/2005;2005;;;0.6256;;['Drama, Percintaan'];Ai Manaf;;;90.0;Released;Rapi Films;;;;;0.0;0.0;Inikah Rasanya Cinta?;;https://image.tmdb.org/t/p/w500/bvmo85KSxQGAzJ5TOxq3OWdARWA.jpg;;0.0;0.0;
251238;;Apa Artinya Cinta?;02/11/2005;2005;;;0.2865;;['Komedi, Percintaan'];Sunil Soraya;;;128.0;Released;Soraya Intercine Films;;;;;0.0;0.0;Apa Artinya Cinta?;;https://image.tmdb.org/t/p/w500/lyhC6at6p7385DoEF1KewyVJRQF.jpg;https://image.tmdb.org/t/p/original/zCu7mfqrAWMENULIdfVsEKbbQLq.jpg;0.0;0.0;17+
787231;;Panggung Pinggir Kali;03/03/2005;2005;;;0.2249;;['Drama'];Ucik Supra;;;95.0;Released;PT Jatayu Cakrawala Film & Video, Panitia Tetap Film Kompetitif Budpar;;;;;0.0;0.0;Panggung Pinggir Kali;;;;0.0;0.0;
605493;;Cinta Silver;28/07/2005;2005;;;0.2305;;['Drama'];Lance;;;100.0;Released;Rexinema, Rexinema;;;;;0.0;0.0;Cinta Silver;;https://image.tmdb.org/t/p/w500/d7GSnKa0EOIQUBFuIJ6qAV3a13O.jpg;;0.0;0.0;
668202;;Lovely Luna;26/05/2005;2005;;;0.1855;;['Drama, Percintaan'];Lasja Fauzia Susatyo;;;95.0;Released;Virgo Putra Film;;;;;9.0;1.0;Lovely Luna;;https://image.tmdb.org/t/p/w500/3EytACR1rKHbxbCp9rPvVAfBl8V.jpg;;9.0;1.0;
656728;;Me vs High Heels;29/03/2005;2005;;;0.0944;;['Drama, Komedi, Percintaan'];Nayato Fio Nuala;;;118.0;Released;Starvision Plus;;;;;0.0;0.0;Me vs High Heels;;https://image.tmdb.org/t/p/w500/mXRbMrX02KD232EbEiqFgsIGr2q.jpg;;0.0;0.0;
1213825;;September Ceria;01/01/2005;2005;;;0.071;;[];Edwin Dolly Roseno;;;5.0;Released;;;;;;0.0;0.0;September Ceria;;https://image.tmdb.org/t/p/w500/AcOADNq9LQDGa1brqLOJNGy1FeY.jpg;;0.0;0.0;
1533881;;Joki Kecil;01/01/2005;2005;;;0.0243;;['Dokumenter'];Yuli Andari Merdikaningtyas;;;19.0;Released;;;;;;0.0;0.0;Joki Kecil;;;;0.0;0.0;
654034;;Alam: Syuhada;01/01/2005;2005;;;0.0486;;['Drama'];Hafiz Rancajale;;;9.0;Released;;;;;;0.0;0.0;Alam: Syuhada;;;;0.0;0.0;
449677;;The Year of Living Vicariously;10/12/2005;2005;;;0.0338;;['Dokumenter'];Amir Muhammad;;;63.0;Released;Miles Films;;;;;5.3;3.0;The Year of Living Vicariously;;https://image.tmdb.org/t/p/w500/rElkXsUHt5fAhADBZLy5h5CH10Q.jpg;;5.3;3.0;
1440731;;Aku Dengan Nina;01/01/2005;2005;;;0.0143;;[];Dinda M. Djunanda;;;15.0;Released;;;;;;0.0;0.0;Aku Dengan Nina;;;;0.0;0.0;
549087;;Bangku Kosong;19/10/2006;2006;;;22.355;;['Kengerian, Cerita Seru'];Helfi C.H. Kardit;;;99.0;Released;Starvision Plus;;;;;0.0;0.0;Bangku Kosong;;https://image.tmdb.org/t/p/w500/hc60XcybWq0HZcO54d4bAtUBDrs.jpg;https://image.tmdb.org/t/p/original/693bMbWYHsSTKTrEO52yw5RX9ae.jpg;4.8;5.0;
684170;;d'Girlz Begins;27/04/2006;2006;;;1.693;;['Aksi, Komedi'];Tengku Firmansyah;;;100.0;Released;Q Production;;;;;0.0;0.0;d'Girlz Begins;;https://image.tmdb.org/t/p/w500/yCvxkGhi3bwgf0QWyOcclTKsfFb.jpg;;0.0;0.0;
1498491;;Di Atas Rel Mati;01/01/2006;2006;;;18.873;;[];Nur Fitriah;;;17.0;Released;;;;;;0.0;0.0;Di Atas Rel Mati;;;;0.0;0.0;
519321;;Pesan dari Surga;21/12/2006;2006;;;15.209;;['Drama'];Sekar Ayu Asmara;;;97.0;Released;MVP Pictures;;;;;0.0;0.0;Pesan dari Surga;Grup band beraliran rock, Topeng, yang seluruh personilnya beranggotakan lima anak muda, menghadapi berbagai problem cinta. Sang vokalis, Canting (Luna Maya), selalu pusing memikirkan pacarnya Armand (Dimas Setowardana) yang bekerja sekantor dengan mantan kekasihnya. Sang drummer, Brazil (Chaterine Wilson), mengencani dua pria kembar sekaligus bernama Oya Oyi (Ramon Y Tungka). Personil lain, Veruska (Rianti Cartwright) hamil di luar nikah dan terkena virus HIV. Pemain bass Topeng yang juga seniman pembuat tato, Kuta (Lukman Sardi), intim dengan sesama jenis. Terakhir Prana (Vino G Bastian) menikah dengan seorang peramal namun juga mempunyai peliharaan seorang penari Salsa. Masalah mereka memuncak saat mendekati konser besar. Topeng malah terancam bubar, apalagi saat Canting sang vokalis dipaksa oleh seluruh personil band untuk mengundurkan diri tanpa kejelasan. Ketika permasalahan nyaris meledak,;https://image.tmdb.org/t/p/w500/2kcVjbnFtbCNJiq2BoJ9Fx5H869.jpg;;0.0;0.0;
676147;;(Bukan) Kesempatan Yang Terlewat;08/12/2006;2006;;;13.927;;['Percintaan'];Lasja Fauzia Susatyo;;;10.0;Released;Miles Films;;;;;0.0;0.0;(Bukan) Kesempatan Yang Terlewat;;https://image.tmdb.org/t/p/w500/wM6FVApRC9gwgJfwm5WewTfE5SX.jpg;;0.0;0.0;
518257;;Garasi;19/01/2006;2006;;;17.223;;['Drama, Musik'];Agung Sentausa;;;113.0;Released;Miles Films;;;;;7.0;1.0;Garasi;;https://image.tmdb.org/t/p/w500/lErqV3aEtHWcf4iMYzBZ4huvEqQ.jpg;;7.0;1.0;
260241;;Berbagi Suami;23/03/2006;2006;;;16.209;;['Komedi, Drama'];Nia Dinata;;;127.0;Released;Kalyana Shira Films;;;;;0.0;0.0;Berbagi Suami;;https://image.tmdb.org/t/p/w500/40DcVQSQg5IRMpEe44LcLNQFn1A.jpg;https://image.tmdb.org/t/p/original/bcQ9kJjmf0q2QPjjJsqu8c7bEkT.jpg;5.7;5.0;
787539;;Rantai Bumi;22/06/2006;2006;;;11.006;;['Drama, Aksi'];Purnomo A. Chakil;;;95.0;Released;Putra Kusuma Production;;;;;0.0;0.0;Rantai Bumi;;https://image.tmdb.org/t/p/w500/tKiMzv40SgCAqrFCsq6NiteZfCD.jpg;;0.0;0.0;
543192;;Ruang;15/08/2006;2006;;;0.9284;;['Drama'];Teddy Soeriaatmadja;;;95.0;Released;Parama Entertainment;;;;;0.0;0.0;Ruang;;https://image.tmdb.org/t/p/w500/6YS8AO5VlMr67MOtkjKmczSQopK.jpg;https://image.tmdb.org/t/p/original/pyx37nCJPn1eJP98snSr9ah5o6W.jpg;0.0;0.0;
450787;;Pocong 2;28/12/2006;2006;;;1.195;;['Kengerian'];Rudi Soedjarwo;;;98.0;Released;SinemArt;;;;;0.0;0.0;Pocong 2;;https://image.tmdb.org/t/p/w500/ytHwr5r7c26tezZR526xwki0u1n.jpg;;6.2;6.0;
297327;;Mendadak Dangdut;10/08/2006;2006;;;0.6768;;['Komedi, Drama, Musik'];Rudi Soedjarwo;;;90.0;Released;SinemArt;;;;;0.0;0.0;Mendadak Dangdut;;https://image.tmdb.org/t/p/w500/mXx7MdpfDDeKkl5UaHBvfFsB3jk.jpg;https://image.tmdb.org/t/p/original/zA6kNOC6tHjODQVm197sCqCw3jg.jpg;5.9;7.0;
655427;;The Anniversaries;02/01/2006;2006;;;0.7681;;['Drama, Keluarga'];Ariani Darmawan;;;12.0;Released;SALTO;;;;;0.0;0.0;The Anniversaries;;https://image.tmdb.org/t/p/w500/kMq53xuFEZONxXpsg4LzRZPKjNw.jpg;;0.0;0.0;
589711;;Dunia Mereka;07/03/2006;2006;;;0.986;;['Drama'];Lasja Fauzia Susatyo;;;95.0;Released;;;;;;0.0;0.0;Dunia Mereka;;https://image.tmdb.org/t/p/w500/eQJTQ8sxV8NfmWEO9iCkeeuK6Fd.jpg;;0.0;0.0;
801539;;Maya, Raya, Daya;05/08/2006;2006;;;0.366;;['Drama'];Nan Triveni Achnas;;;10.0;Released;Miles Films, LUX (Unilever);;;;;0.0;0.0;Maya, Raya, Daya;;https://image.tmdb.org/t/p/w500/r6mtwrmXrYvMsjAOqcfB70KDVeL.jpg;;0.0;0.0;
622453;;Betina;16/08/2006;2006;;;0.4768;;['Drama'];Lola Amaria;;;70.0;Released;9 Palm Picture, TIT'S Film Workshop;;;;;0.0;0.0;Betina;;https://image.tmdb.org/t/p/w500/6dnWHnYM2hNRSbnViRNS0THMMXx.jpg;;0.0;0.0;
787522;;Ekspedisi Madewa;09/03/2006;2006;;;0.4488;;['Petualangan'];Franklin Darmadi;;;105.0;Released;Cinervo Pictures, Surya Citra Pictures;;;;;0.0;0.0;Ekspedisi Madewa;;https://image.tmdb.org/t/p/w500/5mHBdZiN6d8ZS780xqB7pX1KxYR.jpg;;0.0;0.0;
681790;;Gue Kapok Jatuh Cinta;01/01/2006;2006;;;0.3604;;['Drama'];Thomas Nawilis;;;127.0;Released;PT 27ant Pictures, Simple Pictures;;;;;0.0;0.0;Gue Kapok Jatuh Cinta;;https://image.tmdb.org/t/p/w500/uQywVcgDAEidD1wPc0FlMSjH00J.jpg;;0.0;0.0;
787531;;Maskot;03/05/2006;2006;;;0.3258;;['Komedi, Petualangan'];Robin Moran;;;127.0;Released;Random Pictures;;;;;0.0;0.0;Maskot;;https://image.tmdb.org/t/p/w500/oA8NFQA4ii2LCbAelrNGvQKCwJ5.jpg;;0.0;0.0;
579604;;Dunia Lain: The Movie;27/07/2006;2006;;;0.3727;;['Cerita Fiksi, Cerita Seru, Misteri'];Cipta Croft-Custworth;;;89.0;Released;Transinema Pictures;;;;;0.0;0.0;Dunia Lain: The Movie;;https://image.tmdb.org/t/p/w500/yQQqfjmWXN1nyDNpUyOgEA85DRL.jpg;;0.0;0.0;
450803;;Dendam Pocong;26/10/2006;2006;;;0.3736;;['Kengerian'];Rudi Soedjarwo;;;90.0;Released;SinemArt;;;;;6.0;1.0;Dendam Pocong;;https://image.tmdb.org/t/p/w500/k4rtnuhKbcB5PmT1HQHYVid1yyu.jpg;;6.0;1.0;
655428;;I Love You, Om;07/09/2006;2006;;;0.2222;;['Drama'];Widy Wijaya;;;117.0;Released;PT Gunja Film;;;;;0.0;0.0;I Love You, Om;;https://image.tmdb.org/t/p/w500/hEf24HgHaOdYkOHji0X4DqaCZpO.jpg;;0.0;0.0;
536606;;Foto, Kotak, dan Jendela;01/05/2006;2006;;;0.323;;['Drama'];Angga Dwimas Sasongko;;;90.0;Released;Spidol Hitam Production, SinemArt;;;;;0.0;0.0;Foto, Kotak, dan Jendela;;https://image.tmdb.org/t/p/w500/zGcI9T5XZ8NIkA9rJH2vlxpmw5c.jpg;;0.0;0.0;
496244;;Hantu Jeruk Purut;30/11/2006;2006;;;0.2905;;['Kengerian'];Nayato Fio Nuala;;;91.0;Released;Indika Entertainment, Anthony Pictures;;;;;0.0;0.0;Hantu Jeruk Purut;;https://image.tmdb.org/t/p/w500/fg6iGPe0YRyoUt6wxKPpJ1ruVTJ.jpg;;0.0;0.0;
429835;;Ekskul;18/05/2006;2006;;;0.2049;;['Drama, Cerita Seru'];Nayato Fio Nuala;;;109.0;Released;Indika Entertainment;;;;;5.3;3.0;Ekskul;;https://image.tmdb.org/t/p/w500/AmuNfwNd19mLEuvDbXRDemNPqLg.jpg;https://image.tmdb.org/t/p/original/4wmEX20rts9dkdDQhwod0ziDWlZ.jpg;5.3;3.0;
341477;;Denias, Senandung di atas awan;19/10/2006;2006;;;0.145;;['Drama'];John de Rantau;;;115.0;Released;Alenia Pictures, EC Entertainment;;;;;6.1;4.0;Denias, Senandung di atas awan;;https://image.tmdb.org/t/p/w500/76aGTNIBXinFTvn2zOYAVfjrtlq.jpg;https://image.tmdb.org/t/p/original/voHu1rC27Q4elaVyYTliD78MaTO.jpg;6.1;4.0;
52378;;Rumah Pondok Indah;17/05/2006;2006;;;0.1714;;['Kengerian'];Irwan Siregar;;;100.0;Released;;;;;;5.0;1.0;Rumah Pondok Indah;;https://image.tmdb.org/t/p/w500/itOUYBBhU81TOrIMeMKO0Qj3ZxZ.jpg;;5.0;1.0;
787556;;Gotcha;20/07/2006;2006;;;0.1951;;['Kengerian, Komedi'];Nayato Fio Nuala;;;97.0;Released;PT Grandiz Media Production;;;;;0.0;0.0;Gotcha;;https://image.tmdb.org/t/p/w500/z1meizsw0ZoqyNxM3RH5RjzHxgs.jpg;;0.0;0.0;
787518;;Jatuh Cinta Lagi;02/03/2006;2006;;;0.2583;;['Drama, Percintaan'];Rizal Mantovani;;;100.0;Released;KD Films, MVP Pictures;;;;;0.0;0.0;Jatuh Cinta Lagi;;https://image.tmdb.org/t/p/w500/7jzQ8TSNFxj9FZiSs0NFcIpTAkW.jpg;;0.0;0.0;
997894;;Alienosaurus di Ladang Tebu;01/01/2006;2006;;;0.0609;;['Fantasi'];Gugun Arief;;;10.0;Released;Javora Film, STUDIO WOH, GARAP-DADOS;;;;;0.0;0.0;Alienosaurus di Ladang Tebu;;https://image.tmdb.org/t/p/w500/b0KBA1xV1bgb05rjt0RNFLOkCup.jpg;;0.0;0.0;
